"","ID_","YEAR","CLASS_","REALINC","REALRINC","WRKSTAT","HRS1","WRKSLF","OCC10","INDUS10","MARITAL","DIVORCE","WIDOWED","SPWRKSTA","SPWRKSLF","SPOCC10","SPIND10","PAWRKSLF","PAOCC10","SIBS","CHILDS","AGE","EDUC","PAEDUC","MAEDUC","SPEDUC","SEX","RACE","RES16","REG16","MOBILE16","FAMILY16","INCOM16","BORN","PARBORN","GRANBORN","HOMPOP","BABIES","PRETEEN","TEENS","ADULTS","UNRELAT","EARNRS","REGION","RELIG","ATTEND","RELIG16","FUND16","SPREL","RACLIVE","HEALTH","WKSUB","WKSUBS","WKSUP","UNEMP","OWNGUN","PARTNERS","PASEI10","PRESTG10","SEI10","SPPRES10","SPSEI10","UNION_","ETH1","POLVIEWS","NATROAD","NATSOC","NATMASS","NATPARK","EQWLTH","SPKATH","COLATH","LIBATH","SPKRAC","COLRAC","LIBRAC","SPKCOM","COLCOM","LIBCOM","SPKMIL","COLMIL","LIBMIL","SPKHOMO","COLHOMO","LIBHOMO","CAPPUN","GUNLAW","COURTS","HELPFUL","FAIR","TRUST","CONFINAN","CONBUS","CONCLERG","CONEDUC","CONFED","CONLABOR","CONPRESS","CONMEDIC","CONTV","CONJUDGE","CONSCI","CONLEGIS","CONARMY","OBEY","POPULAR","THNKSELF","WORKHARD","HELPOTH","GETAHEAD","ABDEFECT","ABNOMORE","ABHLTH","ABPOOR","ABRAPE","XMARSEX","HOMOSEX","POLHITOK","POLABUSE","POLMURDR","POLESCAP","POLATTAK","HELPPOOR","HELPNOT","HELPSICK","HELPBLK","PARTYID","TAX","FUND","HAPPY","LIFE","SATJOB","SATFIN","FINALTER","XMOVIE","FEAR","PISTOL","SHOTGUN","RIFLE","PHONE"
"1980","1802",1996,"L2",48938,11781,"1",40,0,"76","57","1",0,0,"7",0,"57","57",0,"81",1,3,29,12,12,9,12,1,"1","1","3","3","1",NA,1,"0","4",7,2,1,0,4,0,3,"6","1",2,"1","1",NA,1,"2",1,0,0,0,"2",1,28.4,31,35.4,47,38.8,"4","30",4,"2","2","2","2",4,1,1,0,0,0,1,0,NA,1,0,0,1,1,NA,1,1,1,"2","2","1","2","2",NA,NA,"3","2",NA,"2","2","1",NA,"2",NA,"3",4,5,1,2,3,"1",1,0,1,0,1,"1","1",1,0,0,1,1,3,1,3,5,"3","2","1","1","2","1","2","3",1,1,"2","2","2","3"
"1981","1810",1996,"L3",32625,2538,"7",NA,0,"96","47","1",0,0,"1",0,"47","47",0,"80",2,0,30,12,15,16,12,0,"1","3","6","2","1",NA,1,"0","0",2,0,0,0,2,0,2,"6","2",5,"2","2",NA,0,"2",1,1,1,0,"1",1,76.3,25,23.3,38,43,"4","15",4,"2",NA,"2","2",7,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,NA,1,"2","3","2","2","1","2","2","3","3","2","3","2","2","2","2","3","2",1,5,4,2,3,"1",1,0,1,0,1,"1","1",1,0,0,1,1,5,2,3,5,"3","1","2","2","1","1","2","1",1,0,"1","1","2","3"
"1982","1812",1996,"L2",23563,19938,"1",40,0,"54","35","1",0,0,"1",0,"35","35",0,"89",3,0,28,12,12,11,15,1,"1","3","6","3","1",NA,1,"0",NA,2,0,0,0,2,NA,2,"6","1",5,"1","1",NA,0,"1",1,1,0,1,"1",1,26.8,33,44.9,64,71.8,"1","10",6,"1","1",NA,"1",1,1,0,NA,1,0,0,1,0,NA,1,1,NA,1,0,1,1,0,"2","2","2","2","1","2","2","2","3","1","2","1","2","1","2","2","1",1,5,2,3,4,"1",1,1,1,0,1,"1","1",1,0,0,1,1,3,1,1,5,"0","1","1","1","1","1","2","1",0,0,"2","1","1","3"
"1983","1815",1996,"L2",48938,11781,"1",36,0,"89","89","1",1,0,"1",0,"89","89",0,"77",10,4,52,12,20,8,12,0,"1","3","1","3","3",NA,1,"0","1",6,2,0,0,4,0,2,"6","1",0,"2","2",NA,0,"2",1,1,0,1,"1",1,46.5,32,32.7,29,20.8,"4","8",2,"1","1","1","1",4,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,"2","2","1","1","3","2","2","2","3","3","3","3","3","2","2","3","3",3,4,5,2,1,"1",1,0,1,0,0,"1","1",1,0,0,1,1,3,3,1,5,"2","1","1","2","1","2","3","1",1,0,"1","1","1","3"
"1984","1817",1996,"L3",19938,6525,"2",16,0,"91","53","1",0,0,"7",0,"53","53",0,"47",3,2,62,12,NA,12,12,1,"1","3","6","1","1",NA,1,"0","0",2,0,0,0,2,0,2,"6","1",7,"1","1",NA,0,"2",0,NA,0,0,"1",1,29.6,35,32,33,32,"1","14",4,"1","2",NA,"1",5,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,"2","1","2","2","2","2","1","2","3","1","2","2","3","3","2","3","2",1,5,2,4,3,"2",1,0,1,0,1,"1","1",0,0,0,1,1,5,1,3,5,"1","1","1","1","1","1","1","2",0,0,"1","1","1","3"
"1985","1818",1996,"L2",23563,8156,"8",NA,0,"56","82","1",1,0,"1",0,"82","82",0,"87",4,1,48,12,4,11,12,0,"1","4","3","3","3",NA,1,"0","0",2,0,0,0,2,1,2,"6","1",8,"1","1",NA,1,"3",1,1,1,0,"1",5,24.8,25,23.8,44,25.1,"2","18",7,"1","1","3","1",7,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,"2","2","2","1","2","3","2","3","3","2","3","2","2","3","2","2","2",2,5,4,3,1,"1",0,0,1,0,0,"1","1",1,0,0,1,1,3,5,5,5,"6","1","1","1","2",NA,"1","1",0,1,"1","2","2","3"
"1986","1847",1996,"L2",23563,15406,"1",35,0,"42","42","1",1,0,"2",1,"42","42",0,"96",3,2,43,12,12,12,12,1,"1","2","7","1","1",NA,1,"0","0",2,0,0,0,2,0,2,"7","1",8,"1","1",NA,0,"2",1,1,0,0,"2",1,43.4,24,20.7,25,12.6,"4","97",NA,NA,"2",NA,"2",3,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,0,1,"3","2","2","2","2","2","3","2","2","3","2","2","2","2","2","2","2",2,5,1,3,4,"1",0,0,0,0,0,"1","1",1,0,0,0,1,3,3,3,3,"3","2","1","2","2","2","2","2",0,0,"2","2","2","3"
"1987","1849",1996,"L3",48938,27188,"1",60,0,"30","48","1",0,0,"1",0,"48","48",1,"20",2,2,45,16,13,12,16,0,"1","2","7","1","1",NA,1,"0","0",4,0,0,2,2,0,4,"7","1",3,"1","2",NA,NA,"2",1,1,0,0,"1",1,39.9,80,92.8,47,57.8,"4","11",5,"1","2","1","2",6,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,1,"2","1","2","1","2","2","2","2","3","2","2","1","2","2","2","3","1",3,5,1,2,4,"1",1,0,1,0,1,"1","1",1,0,0,0,1,3,4,2,4,"5","1","2","1","1","2","2","2",0,0,"2","1","1","3"
"1988","1850",1996,"L2",23563,NA,"7",NA,0,"36","86","1",0,0,"1",0,"86","86",0,"77",5,2,45,12,9,10,11,0,"1","4","7","1","1",NA,1,"0","0",2,0,0,0,2,0,1,"7","1",1,"1","1",NA,1,"3",1,1,0,1,"1",1,46.5,48,24.2,27,27.7,"2","24",4,"1","1",NA,NA,4,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,NA,1,"2","2","1","2","3",NA,NA,"2","1","2","3","2","2","1","2","2","2",2,5,1,3,4,"1",0,0,0,0,0,"1","1",1,0,0,1,1,1,3,3,5,"5","2","1","2","2","3","2","3",0,1,"2","2","1","2"
"1989","1851",1996,"L2",39875,32625,"1",40,0,"72","45","1",0,0,"2",1,"45","45",1,"20",5,2,52,15,NA,NA,12,1,"1","2","7","2","1",NA,1,"0","0",2,0,0,0,2,0,2,"7","1",7,"1","2",NA,1,"2",0,NA,0,0,"1",1,39.9,42,35.3,36,24.6,"4","11",5,"2","2","2","2",2,1,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,"2","2","1","2","2","2","1","2","3","2","3","1","3","3","2","3","2",3,4,5,2,1,"3",1,1,1,1,1,"1","1",1,0,0,1,1,2,3,2,3,"0","1","2","2","2","2","2","3",0,0,"2","1","1","3"
"1990","1855",1996,"L3",102565,87419,"1",79,0,"77","36","1",0,0,"1",0,"36","36",0,"91",7,1,42,12,12,12,12,1,"1","3","7","1","1",NA,1,"0","1",3,1,0,0,2,0,2,"7","2",7,"2","2",NA,0,"1",0,NA,1,0,"2",1,24,50,46.5,49,28.6,"4","6",4,"2","2","2","2",7,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,"2","2","2","1","1",NA,"2","2","2","2","2","2","2","3",NA,"3","1",4,5,3,2,1,"2",1,0,1,0,1,"1","4",0,0,0,0,1,3,3,3,5,"1","1","2","1","1","2","2","1",0,0,"2","2","2","3"
"1991","1856",1996,"L3",32625,15406,"1",40,0,"62","52","1",0,0,"7",0,"52","52",1,"20",2,2,65,12,3,8,12,1,"1","2","7","2","1",NA,1,"0","1",2,0,0,0,2,0,1,"7","2",7,"2","2",NA,1,"3",1,0,1,0,"1",1,39.9,49,46,45,50,"4","6",5,"1","1","2","2",2,0,0,1,1,0,1,0,1,1,1,0,1,0,0,1,1,1,"2","1","2","1","2","2","2","1","3","2","2","1","3","2","1","2","1",1,4,3,5,2,"1",1,0,1,0,1,"1","1",0,1,0,1,1,3,5,2,5,"1","2","2","1","1","1","2","1",0,0,"2","1","1","3"
"1992","1879",1996,"L2",19938,6525,"1",30,0,"40","42","1",0,0,"1",0,"42","42",0,"58",4,3,50,12,12,11,12,0,"1","5","7","1","1",NA,1,"0","0",2,0,0,0,2,0,2,"7","1",6,"1","1",NA,0,"3",1,0,0,0,"1",1,35.8,38,27,24,20.7,"4","14",4,"2","1","1","2",2,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1,"2","1","2","2","1","1","2","2","1","2","2","1","3","2","2","2","2",4,5,1,3,2,"1",1,1,1,1,1,"1","1",0,0,0,1,1,3,2,3,3,"1","1","1","1","2","1","2","1",0,0,"2","2","1","3"
"1993","1889",1996,"L3",5438,3988,"7",NA,0,"58","14","1",0,0,"1",0,"14","14",0,"23",2,0,22,15,20,18,16,0,"1","5","7","2","1",NA,1,"0","0",2,0,0,0,2,0,2,"7","1",8,"1","1",NA,1,"1",1,1,1,0,"2",1,75.5,32,35.8,73,86.5,"4","27",7,"1",NA,NA,"2",5,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,"2","3","2","1","1","1",NA,"2","1","2","2","1","2","1",NA,"1","2",3,5,2,1,4,"1",1,0,1,0,1,"1","1",0,0,0,0,0,3,5,1,5,"5","1","1","1","1","1","1","1",0,0,"2","2","2","3"
"1994","1895",1996,"L2",26646.939,13594,"1",40,0,"47","49","1",0,0,"2",1,"49","49",0,"17",2,1,33,16,16,14,16,1,"1","4","7","1","1",NA,1,"0","0",3,1,0,0,2,0,2,"7","1",7,"1","1",NA,NA,"1",1,0,0,0,"2",1,86.7,31,39.7,21,32.6,"4","8",6,"2","3","3","2",7,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,"2","2","2","2","2","2","2","2","3","3","3","2","2","1","2","1","1",4,5,1,3,2,"1",0,0,1,0,0,"1","1",1,0,0,0,1,4,5,4,4,"6","1","1","2","1","3","2","3",0,0,"2","2","2","3"
"1995","1903",1996,"L1",NA,NA,"1",40,0,"36","82","1",0,0,"1",0,"82","82",0,"13",2,2,37,14,18,16,12,0,"1","4","7","1","1",NA,1,"0","0",3,0,1,0,2,0,2,"7","1",7,"2","2",NA,1,"1",1,1,0,0,"2",1,85.2,49,37.9,36,31.1,"4","24",3,"2","1","1","3",3,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,NA,1,"2","1","3","3","2","2","3","3","3","3","2","2","3","3","2","3","3",4,5,2,1,3,"1",0,0,NA,0,NA,"3","4",1,0,0,0,1,4,4,3,5,"2","1","3","2","1","2","3","1",1,0,"2","2","2","3"
"1996","1916",1996,"L3",32625,19938,"1",40,0,"23","15","1",0,0,"1",0,"15","15",0,"47",2,1,46,17,12,16,16,1,"1","6","7","2","1",NA,1,"0","0",3,0,0,1,2,NA,2,"7","2",2,"2","2",NA,0,"2",1,1,1,0,"1",1,39.7,64,82.5,34,49.6,"4","8",3,"2","2","1","1",1,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,"2","1","2","1","2","2","2","2","2","1","1","1","2","1","1","2","2",4,5,1,2,3,"1",1,1,1,1,1,"4","4",1,0,0,0,1,2,3,2,2,"1","1","2","2","1","2","2","1",0,0,"1","1","2","3"
"1997","1921",1996,"L2",102565,23563,"1",45,0,"15","30","1",0,0,"1",0,"30","30",1,"47",3,3,56,12,12,12,13,1,"1","3","8","3","3",NA,1,"0",NA,2,0,0,0,2,NA,2,"7","1",0,"1","2",NA,0,"2",1,1,0,0,"1",1,43,50,57.4,80,92.8,"4","15",6,"2","1","2","1",5,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,"2","1","2","1","2","1","1","1","2","2","2","1","1","2","1","2","1",3,5,1,2,4,"1",1,1,1,1,1,"1","1",1,0,0,1,1,3,NA,3,3,"5","1","3","1","1","1","2","1",1,0,"1","1","1","3"
"1998","1940",1996,"L2",23563,19938,"1",80,1,"87","62","1",0,0,"5",0,"62","62",0,"77",3,3,46,12,12,12,19,0,"1","3","6","3","1",NA,1,"0","0",5,0,0,0,4,0,3,"7","1",3,"1","2",NA,1,"1",0,NA,0,0,"1",1,25,49,37.2,49,46,"4","8",4,"3","1","2","1",1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,NA,1,"2","2","1","2","3","3","2","3","3","2","3","2","3","3","2","3","2",5,4,1,2,3,"1",1,1,1,1,1,"1","1",1,0,0,NA,1,5,5,3,5,"4","1","1","2","2","1","3","2",0,1,"1","2","1","2"
"1999","1941",1996,"L3",32625,23563,"1",68,0,"38","51","1",0,0,"2",1,"51","51",0,"90",3,3,31,16,17,12,13,1,"1","1","7","2","1",NA,1,"0","0",5,2,1,0,2,NA,2,"7","1",2,"1","3",NA,0,"2",1,1,0,0,"1",NA,79.4,60,65.3,40,33.4,"1","8",6,"2","1","2","2",7,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,"2","2","1","2","1","1","1","1","2","1","3","1","3","2","1","2","1",4,5,1,2,3,"1",1,1,1,1,1,"1","4",1,0,0,1,1,5,5,4,5,"6","2","3","1","1","1","2","3",0,0,"1","2","1","3"
"2000","1971",1996,"L2",6525,NA,"1",45,0,"96","73","1",0,0,"1",0,"73","73",0,"91",9,4,30,11,NA,NA,10,1,"1","4","7","1","1",NA,1,"0",NA,6,2,2,0,2,0,1,"7","1",5,"1","1",NA,1,"3",1,0,0,1,"2",1,32,22,17.5,38,42.8,"4","25",3,"3","1","3","1",5,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,"2","2","1","2","2","1","2","1","3","2","3","1","1","1","3","3","1",3,4,1,5,2,"1",0,0,0,0,0,"1","1",1,1,1,1,1,3,1,3,1,"3","1","1","1","1","1","2","1",0,0,"2","2","2","1"
"2001","1985",1996,"L2",32625,4713,"2",36,0,"91","91","1",0,0,"1",0,"91","91",0,"53",2,5,60,12,11,16,12,0,"1","4","7","2","1",NA,1,"0",NA,2,0,0,0,2,NA,1,"7","1",2,"1","3",NA,0,"3",1,1,0,0,"1",1,44.6,35,31.6,35,32,"4","11",4,"1","1","2","2",6,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,"2","2","1","2","2","2","2","1","3","2","3","1","2","1","2","2","1",3,5,1,2,4,"1",1,0,1,0,1,"1","2",1,0,0,1,1,5,5,5,3,"3","1","3","2","2","1","2","1",0,0,"1","1","1","3"
"2002","1986",1996,"L1",9969,363,"2",32,0,"46","92","1",0,0,"1",0,"92","92",0,"60",11,6,38,9,0,0,8,0,"1","3","7","1","1",NA,1,"0","0",8,0,3,2,3,0,3,"7","2",2,"2","2",NA,1,"2",0,NA,0,1,"2",1,14,35,21.8,42,48.4,"4","17",4,"2",NA,"2","2",4,0,0,1,NA,NA,NA,1,NA,0,1,1,0,1,1,0,0,1,"2","1","2","1","2","2","2","2","2","3","1","1","2",NA,"2","3","2",4,5,1,2,3,"1",1,1,1,0,1,"1",NA,0,0,0,0,1,3,3,2,3,"1","2","2","1","1","2","2","1",1,0,"2","2","2","1"
"2003","1994",1996,"L3",23563,1450,"2",15,0,"72","20","1",0,0,"1",1,"20","20",0,"50",2,2,38,16,14,12,18,0,"1","5","4","3","1",NA,1,"0","0",4,0,2,0,2,0,4,"8","1",7,"1","2",NA,1,"2",1,1,1,1,"1",1,73.9,49,62.1,66,62.6,"4","11",6,"2","2","1","2",5,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,0,1,"2","1","2","1","2","1","1","2","2","2","2","2","3","1","1","2","2",3,5,1,4,2,"1",0,0,0,0,0,"1","1",1,0,0,1,1,3,5,3,3,"6","1","1","1","1","2","2","1",0,1,"2","1","2","3"
"2004","2004",1996,"L3",48938,48938,"1",52,0,"77","23","1",0,0,"1",0,"23","23",0,"15",2,1,35,12,14,12,18,1,"1","5","4","3","1",NA,1,"0","0",3,1,0,0,2,1,1,"8","1",7,"1","2",NA,1,"1",1,1,1,1,"2",1,57.4,50,46.5,61,80.9,"2","11",6,"2","3","1","2",6,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,"2","2","1","1","2","1","2","2","3","3","3","2","3","1","1","1","1",3,5,2,1,4,"1",0,0,0,0,0,"1","1",1,1,0,1,1,3,5,3,5,"6","1","1","1","1","1","2","1",0,0,"2","2","2","3"
"2005","2008",1996,"L2",8156,NA,"7",NA,0,"81","62","1",1,1,"1",1,"62","62",1,"62",13,3,41,13,9,14,12,0,"1","2","3","3","1",NA,1,"0","0",2,0,0,0,2,0,2,"8","1",0,"2","2",NA,1,"1",0,NA,0,1,"1",1,46,38,28.4,44,28.7,"4","8",4,"2","2","2","2",7,1,1,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,"3","1","1","2","2","2","2","3","3","2","3","2","2","2","1","3","2",4,5,1,3,2,"1",1,0,1,1,0,"1","1",1,0,0,0,1,3,5,1,3,"2","1","2","2","1",NA,"3","2",0,0,"1","1","2","3"
"2006","2014",1996,"L2",48938,3988,"1",42,0,"52","57","1",0,NA,"1",0,"57","57",1,"62",3,0,22,16,16,14,14,1,"1","1","8","1","1",NA,1,"0","0",6,0,0,1,5,0,6,"8","2",3,"2","2",NA,0,"1",1,1,0,0,"1",1,46,48,57.1,47,38.8,"4","29",6,"2","2","2","2",4,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,"2","1","1","3","2","1","2","2","3","3","2","2","3","1","1","2","1",3,5,4,2,1,"2",1,0,1,0,1,"1","1",1,0,0,1,1,4,4,3,5,"5","1","2","2","2","2","1","1",0,0,"1","1","1","3"
"2007","2021",1996,"L3",48938,26646.939,"1",40,1,"23","38","1",0,NA,"1",0,"38","38",0,"96",2,2,28,16,16,16,14,0,"1","2","8","1","1",NA,1,"0",NA,4,2,0,0,2,0,2,"8","2",6,"2","2",NA,0,"1",1,1,0,1,"1",1,23.3,64,82.5,40,45.1,"3","15",4,"1","1","2","1",3,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,"2","1","1","1","1","1","1","1","2","1","1","1","1","1","1","2","1",4,5,1,2,3,"1",1,0,1,0,1,"1",NA,1,0,0,1,1,4,3,5,5,"3","1","2","1","2","1","1","1",0,0,"2","1","1","3"
"2008","2023",1996,"L3",102565,39875,"7",NA,0,"20","23","1",0,0,"8",0,"23","23",1,"63",6,3,56,17,15,11,17,0,"1","4","7","3","1",NA,1,"0","0",2,0,0,0,2,0,2,"8","1",7,"1","1",NA,0,"2",NA,NA,NA,0,"1",1,45.4,51,63.7,64,82.5,"3","8",6,"2",NA,"2","2",5,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0,1,1,"2","2","2","2","2","2","2","2","2",NA,"3","2","3","2","2","2","2",1,5,4,3,2,"1",0,0,1,0,1,"1","1",1,0,0,1,1,3,3,3,4,"5","1","1","1","1",NA,"2","3",0,1,"1","1","1","3"
"2009","2045",1996,"L3",23563,3263,"6",NA,1,"22","42","1",0,0,"1",0,"42","42",1,"62",2,0,29,16,12,NA,12,1,"1","5","8","1","4",NA,1,"0","2",2,0,0,0,2,0,2,"8","4",2,"1","1",NA,0,"1",1,1,0,0,"1",1,46,53,59.1,37,18.6,"4",NA,6,"2","2","1","2",5,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,NA,0,"2","2","1","2","2","2","3","3","3","3","3","2","3","2","2","2","2",5,3,1,4,2,"1",1,1,1,NA,1,"1","1",1,0,0,1,1,4,5,1,4,"4","1","3","2","1",NA,"2","1",1,0,"1","1","2","3"
"2010","2051",1996,"L3",39875,32625,"1",55,0,"23","49","1",0,0,"1",1,"49","49",0,"38",7,2,58,20,NA,12,16,0,"1","1","3","3","1",NA,1,"1","3",2,0,0,0,2,0,2,"8","2",3,"2","2",NA,NA,"1",1,1,0,0,"1",1,65.3,61,80.9,49,56.9,"1","14",5,NA,"2","3","3",7,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,NA,"1","1","2","1","1","2","1","2","3","2","2","1","3","1","1","3","1",5,4,1,2,3,"1",0,0,0,0,1,"1",NA,1,NA,0,1,1,4,5,5,4,"6","1","2","1","1","1","2","1",0,0,"1","1","1","3"
"2011","2062",1996,"L2",32625,NA,"7",NA,0,"32","63","1",0,0,"1",0,"63","63",0,"91",5,2,38,13,12,9,13,0,"1","6","5","3","3",NA,1,"0","0",4,0,0,2,2,NA,1,"8","1",8,"1","1",NA,1,"2",1,1,0,0,"2",1,32,64,84.2,49,45.4,"2","18",6,NA,"1","2","3",4,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,"2","2","1","1","1","2","3","1","2","2","3","1","3","1","2","2","1",1,5,4,3,2,"1",0,0,0,0,0,"1","1",1,0,0,1,1,3,1,2,4,"6","1","1","2","1","2","2","1",0,1,"2","2","2","3"
"2012","2067",1996,"L2",26646.939,8156,"1",48,0,"47","52","1",0,0,"1",0,"52","52",0,"71",4,0,32,12,11,12,12,1,"1","4","1","3","1",NA,1,"0","0",2,0,0,0,2,0,2,"8","2",0,"2","2",NA,1,"2",1,0,0,1,"1",1,42.9,38,43,31,37.6,"4",NA,4,"1","1","2","2",2,1,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1,0,"2","2","2","2","2","2","2","2","2","2","3","1","2","2","1","2","1",4,5,1,2,3,"1",1,1,1,1,1,"1","2",1,1,0,1,1,3,3,2,4,"3","1","2","3","2","3","2","2",0,0,"1","1","2","3"
"2013","2070",1996,"L2",102565,19938,"1",60,0,"71","71","1",0,0,"1",0,"71","71",1,"49",10,1,33,15,12,NA,14,0,"1","3","4","3","4",NA,1,"0","0",3,0,1,0,2,0,2,"8","1",2,"1","1",NA,1,"1",1,1,1,0,"1",1,56.9,56,53.6,56,53.6,"4","11",4,"2","1","2","3",5,1,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,"2","2","1","2","3","2","2","3","3","2","1","1","2","2","2","3","1",2,4,5,3,1,"1",1,1,1,1,1,"1","1",0,0,0,1,1,3,2,2,4,"5","1","1","2","2","2","2","1",0,1,"1","1","1","3"
"2014","2071",1996,"L2",32625,32625,"1",40,0,"33","56","1",NA,0,"2",0,"56","56",0,"20",2,3,52,16,7,8,15,1,"1","2","3","3","1",NA,1,"0",NA,3,0,0,1,2,0,3,"8","2",5,"2","2",NA,1,"3",1,1,0,0,"1",0,39.9,59,69.3,25,23.8,"4","11",3,"2","2","2","2",3,1,0,0,1,0,0,1,NA,0,1,0,0,1,1,0,0,1,"2","1","1","1","2","2","2","2","3","3","3","2","3","2","2","3","3",2,5,3,4,1,"2",0,0,1,0,0,"1","4",1,0,0,1,1,3,3,1,2,"2","1","2","2","2","2","2","2",0,1,"2","1","2","3"
"2015","2077",1996,"L4",102565,NA,"7",NA,0,"17","21","1",0,0,"1",0,"21","21",1,"20",3,2,45,18,12,12,20,0,"1","2","3","3","1",NA,1,"0","4",4,0,2,0,2,0,1,"8","5",0,"2","2",NA,1,"1",0,NA,0,0,"1",1,39.9,65,86.7,69,91.1,"4","11",5,"1","3","1","2",7,1,1,0,1,1,0,1,0,0,1,0,0,1,1,0,1,1,"2","2","2","1","1","2","3","2","3","3","2","2","2","2","1","2","3",5,4,1,2,3,"1",1,1,1,1,1,"2","4",1,0,0,1,1,5,5,5,5,"4","1",NA,"1","1","1","1","2",0,0,"2","2","1","3"
"2016","2085",1996,"L2",32625,15406,"1",42,0,"44","56","1",0,0,"1",0,"56","56",1,"37",0,0,39,13,20,12,13,0,"1","3","3","3","1",NA,1,"0","2",2,0,0,0,2,0,2,"8","2",3,"2","2",NA,0,"2",1,1,0,1,"2",1,72.6,23,25.4,35,23.7,"4","10",4,"1",NA,NA,"2",4,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1,1,1,"2","2","2","2","2","2","2","1","3","3","2","2","2","3","1","2","2",4,5,1,3,2,"1",1,0,1,0,1,"1","1",1,0,0,1,1,3,4,3,5,"4","1","2","2","2","1","2","1",0,0,"2","2","2","3"
"2017","2086",1996,"L3",102565,27188,"1",44,0,"23","48","1",0,NA,"1",0,"48","48",0,"13",31,0,44,20,18,18,18,0,"1","5","3","3","1",NA,1,"0","4",2,0,0,0,2,0,2,"8","4",0,"3","3",NA,0,"1",1,1,0,1,"2",1,85.2,61,71.7,43,61.2,"1",NA,2,"1","2","2","2",2,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,"2","2","2","1","2","2","3","2","1","2","3","2","3","1","1","2","3",5,4,1,3,2,"1",1,1,1,1,1,"1","4",1,0,0,1,1,1,1,2,3,"2","1","3","2","1","3","1","1",0,0,"2","2","2","3"
"2018","2097",1996,"L3",102565,NA,"1",55,0,"10","57","1",0,0,"7",0,"57","57",0,"72",0,2,38,18,16,16,15,1,"1","5","4","3","1",NA,1,"0","0",4,1,1,0,2,0,1,"8","4",0,"1","3",NA,1,"1",1,1,0,1,"2",1,62.1,60,87.9,47,38.8,"4","11",6,"2","2","2","2",7,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,"2","2","2","1","1","1","3","3","3","3","2","1","3","1","2","2","1",3,5,1,2,4,"1",1,0,1,0,1,"1",NA,1,0,0,1,1,5,5,5,5,"6","1","3","1","1","1","1","1",0,1,"2","2","2","3"
"2019","2102",1996,"L3",23563,19938,"1",43,0,"91","20","1",1,0,"3",0,"20","20",0,"92",4,8,68,13,12,NA,19,1,"1","4","4","3","4",NA,1,"0","4",2,0,0,0,2,0,2,"8","2",1,"2","2",NA,1,"1",1,1,0,0,"2",1,58.1,35,31.6,54,62.9,"4","11",4,"2","1","1","2",4,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,"2","2","1","2","2","2","1","1","2","2","2","2","2","1","2","2","2",1,5,4,2,3,"3",1,0,1,0,1,"1","1",1,0,0,0,1,NA,1,1,5,"0","1","2","2","1","1","1","1",1,0,"2","2","2","3"
"2020","2106",1996,"L3",32625,11781,"1",38,0,"23","97","1",0,0,"1",1,"97","97",1,"20",3,2,49,16,12,12,12,0,"1","2","8","3","1",NA,1,"0","0",4,0,0,1,3,0,3,"9","1",5,"1","2",NA,0,"2",1,0,0,0,"2",1,39.9,64,82.5,26,31.3,"3","8",5,"2","2","1","2",5,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,"2","1","2","1","2","2","2","2","3","2","3","2","2","2","2","2","2",4,5,2,1,3,"1",1,1,1,1,1,"1","4",1,0,0,1,1,4,4,3,4,"5","1","2","2","2","3","1","3",0,1,"2","2","2","3"
